"","X","ID","DATE","DAY","MONTH","YEAR","TIME","LAT","LONG","ROWID","testDate","Season"
"543",1580,"X30131","2-17-98",17,"February",1998,"16:41",54.348,-55.366,1615,"1998-02-17","winter"
"544",1581,"X30126","2-17-98",17,"February",1998,"16:44",61.144,-65.292,1616,"1998-02-17","winter"
"545",1582,"X30135","2-19-98",19,"February",1998,"19:43",60.113,-64.445,1617,"1998-02-19","winter"
"546",1583,"X30131","2-23-98",23,"February",1998,"18:57",54.485,-55.843,1618,"1998-02-23","winter"
"547",1584,"X30126","2-23-98",23,"February",1998,"20:41",60.43,-62.32,1619,"1998-02-23","winter"
"548",1585,"X30129","2-23-98",23,"February",1998,"18:58",61.351,-65.764,1620,"1998-02-23","winter"
"549",1586,"X30140","2-25-98",25,"February",1998,"15:18",59.655,-68.66,1621,"1998-02-25","winter"
"550",1587,"X30135","2-25-98",25,"February",1998,"18:39",60.707,-67.324,1622,"1998-02-25","winter"
"551",1588,"X30131","3-01-98",1,"March",1998,"17:52",55.063,-58.127,1623,"1998-03-01","winter"
"552",1589,"X30126","3-01-98",1,"March",1998,"17:51",59.244,-61.558,1624,"1998-03-01","winter"
"553",1590,"X30140","3-03-98",3,"March",1998,"19:24",60.151,-70.481,1625,"1998-03-03","winter"
"554",1591,"X30135","3-03-98",3,"March",1998,"17:31",61.011,-67.464,1626,"1998-03-03","winter"
"555",1592,"X30131","3-07-98",7,"March",1998,"16:41",55.064,-58.335,1627,"1998-03-07","winter"
"556",1593,"X30126","3-07-98",7,"March",1998,"16:46",59.001,-61.641,1628,"1998-03-07","winter"
"557",1594,"X30129","3-07-98",7,"March",1998,"16:48",61.769,-67.259,1629,"1998-03-07","winter"
"558",1595,"X30140","3-09-98",9,"March",1998,"13:57",59.314,-69.66,1630,"1998-03-09","winter"
"559",1596,"X30135","3-09-98",9,"March",1998,"13:57",61.169,-66.889,1631,"1998-03-09","winter"
"560",1597,"X30140","3-15-98",15,"March",1998,"18:40",59.638,-68.536,1632,"1998-03-15","winter"
"561",1598,"X30135","3-15-98",15,"March",1998,"16:58",60.984,-66.848,1633,"1998-03-15","winter"
"562",1599,"X30131","3-19-98",19,"March",1998,"17:52",55.94,-58.925,1634,"1998-03-19","winter"
"563",1600,"X30126","3-19-98",19,"March",1998,"17:54",59.514,-62.961,1635,"1998-03-19","winter"
"564",1601,"X30129","3-19-98",19,"March",1998,"20:10",62.104,-66.397,1636,"1998-03-19","winter"
"565",1602,"X30140","3-21-98",21,"March",1998,"21:06",59.195,-68.427,1637,"1998-03-21","winter"
"566",1603,"X30135","3-21-98",21,"March",1998,"21:04",61.38,-66.994,1638,"1998-03-21","winter"
"567",1604,"X30131","3-25-98",25,"March",1998,"19:37",57.6,-61.552,1639,"1998-03-25","winter"
"568",1605,"X30126","3-25-98",25,"March",1998,"15:12",60.919,-63.702,1640,"1998-03-25","winter"
"569",1606,"X30129","3-25-98",25,"March",1998,"19:39",61.746,-66.927,1641,"1998-03-25","winter"
"570",1607,"X30140","3-27-98",27,"March",1998,"14:50",59.121,-69.137,1642,"1998-03-27","winter"
"571",1608,"X30135","3-27-98",27,"March",1998,"14:00",61.78,-69.391,1643,"1998-03-27","winter"
"572",1609,"X30140","4-02-98",2,"April",1998,"17:00",59.171,-69.074,1644,"1998-04-02","winter"
"573",1610,"X30135","4-02-98",2,"April",1998,"15:24",60.633,-66.558,1645,"1998-04-02","winter"
"574",1611,"X30131","4-06-98",6,"April",1998,"16:15",58.88,-60.829,1646,"1998-04-06","winter"
"575",1612,"X30126","4-06-98",6,"April",1998,"13:42",60.709,-64.18,1647,"1998-04-06","winter"
"576",1729,"X30135","2-16-99",16,"February",1999,"21:41",60.399,-63.393,1765,"1999-02-16","winter"
"577",1730,"X30131","2-18-99",18,"February",1999,"20:56",58.789,-62.914,1766,"1999-02-18","winter"
"578",1731,"X30126","2-18-99",18,"February",1999,"19:26",61.541,-64.861,1767,"1999-02-18","winter"
"579",1732,"X30135","2-22-99",22,"February",1999,"21:06",60.327,-64.972,1768,"1999-02-22","winter"
"580",1733,"X30135","2-23-99",23,"February",1999,"0:28",60.383,-66,1769,"1999-02-23","winter"
"581",1734,"X30131","2-24-99",24,"February",1999,"20:24",58.353,-62.487,1770,"1999-02-24","winter"
"582",1735,"X30129","2-24-99",24,"February",1999,"20:26",61.525,-65.014,1771,"1999-02-24","winter"
"583",1736,"X30126","2-24-99",24,"February",1999,"18:20",61.797,-63.104,1772,"1999-02-24","winter"
"584",1737,"X30135","2-28-99",28,"February",1999,"22:13",60.536,-63.08,1773,"1999-02-28","winter"
"585",1738,"X30131","3-02-99",2,"March",1999,"14:57",58.168,-62.387,1774,"1999-03-02","winter"
"586",1739,"X30126","3-02-99",2,"March",1999,"13:22",61.552,-64.938,1775,"1999-03-02","winter"
"587",1740,"X30129","3-02-99",2,"March",1999,"17:12",61.614,-66.617,1776,"1999-03-02","winter"
"588",1741,"X30140","3-04-99",4,"March",1999,"18:31",59.794,-69.354,1777,"1999-03-04","winter"
"589",1742,"X30135","3-07-99",7,"March",1999,"21:20",60.863,-63.59,1778,"1999-03-07","winter"
"590",1743,"X30131","3-08-99",8,"March",1999,"20:59",58.228,-62.348,1779,"1999-03-08","winter"
"591",1744,"X30129","3-08-99",8,"March",1999,"14:24",61.206,-66.676,1780,"1999-03-08","winter"
"592",1745,"X30135","3-11-99",11,"March",1999,"12:16",60.937,-64.94,1781,"1999-03-11","winter"
"593",1746,"X30131","3-14-99",14,"March",1999,"13:52",58.851,-61.688,1782,"1999-03-14","winter"
"594",1747,"X30129","3-14-99",14,"March",1999,"13:53",61.262,-66.969,1783,"1999-03-14","winter"
"595",1748,"X30135","3-17-99",17,"March",1999,"7:53",61.118,-69.266,1784,"1999-03-17","winter"
"596",1847,"X30140","2-21-00",21,"February",2000,"13:29",60.309,-69.927,1884,"2000-02-21","winter"
"597",1848,"X30140","3-04-00",4,"March",2000,"15:28",60.354,-69.669,1885,"2000-03-04","winter"
"598",1849,"X30140","3-10-00",10,"March",2000,"18:46",59.802,-68.863,1886,"2000-03-10","winter"
"599",1850,"X30140","3-16-00",16,"March",2000,"15:55",59.961,-68.085,1887,"2000-03-16","winter"
"600",1851,"X30140","3-28-00",28,"March",2000,"15:02",59.158,-69.025,1888,"2000-03-28","winter"
"601",1852,"X30140","4-03-00",3,"April",2000,"14:28",59.199,-69.388,1889,"2000-04-03","winter"
"602",1857,"X30140","2-27-01",27,"February",2001,"1",59.78,-68.146,1894,"2001-02-27","winter"
